country,hdi,life_expectancy,expec_yr_school,mean_yr_school,gross_inc_percap,HDI_Category
Bangladesh,0.511,66.824,8.174194781,4.557270145,2551.599921,Low
Bangladesh,0.518,67.187,8.376817449,4.63747015,2650.779756,Low
Bangladesh,0.525,67.299,8.579440117,4.717670155,2784.390803,Low
Bangladesh,0.53,67.241,8.65802002,4.797870159,2970.873132,Low
Bangladesh,0.533,66.714,8.669939995,4.878070164,3169.948155,Low
Bangladesh,0.535,67.051,8.411370277,4.958270168,3366.654655,Low
Bangladesh,0.547,67.403,8.948829651,5.038470173,3512.515113,Low
Bangladesh,0.558,68.638,9.195212245,5.118670177,3673.457097,Medium
Bangladesh,0.565,68.809,9.441594839,5.198870182,3855.485519,Medium
Bangladesh,0.575,69.554,9.687977433,5.302340031,4073.633889,Medium
Bangladesh,0.577,69.565,9.934360027,5.064770222,4247.481847,Medium
Bangladesh,0.585,69.986,10.18074262,5.194399834,4391.712909,Medium
Bangladesh,0.604,70.491,10.42712522,5.98582983,4615.475367,Medium
Bangladesh,0.613,71.09,10.67350781,6.113890171,4804.987596,Medium
Bangladesh,0.622,71.788,10.9198904,6.270249844,4997.565265,Medium
Bangladesh,0.636,72.567,11.39918995,6.385879993,5331.387686,Medium
Bangladesh,0.646,72.806,11.67276001,6.549980164,5689.300542,Medium
Bangladesh,0.657,71.968,11.94633007,7.379059792,5822.800881,Medium
Bangladesh,0.662,72.381,11.94633007,7.379059792,6220.542581,Medium
Bangladesh,0.67,73.698,11.94633007,7.379059792,6511.122178,Medium
Barbados,0.728,72.752,12.94987011,8.369409254,13706.56564,High
Barbados,0.729,72.843,13.08701791,8.499922319,13181.2988,High
Barbados,0.729,72.915,13.2241657,8.630435384,12260.67319,High
Barbados,0.733,73.19,13.3613135,8.760948449,12232.15263,High
Barbados,0.738,73.211,13.4984613,8.891461514,12666.26181,High
Barbados,0.742,73.298,13.6356091,9.021974579,12832.92603,High
Barbados,0.746,73.546,13.77275689,9.015759671,13300.64547,High
Barbados,0.75,73.547,13.90990469,9.009544763,13985.25656,High
Barbados,0.751,73.728,14.04705249,9.003329855,13517.40992,High
Barbados,0.753,74.039,14.18420029,8.997114948,13513.28294,High
Barbados,0.76,74.089,14.2673502,8.99090004,15001.52448,High
Barbados,0.761,74.247,14.36353016,9.096553473,14540.47,High
Barbados,0.765,74.366,14.53754012,9.202206907,14540.30513,High
Barbados,0.769,74.472,14.71155008,9.307860341,14855.48379,High
Barbados,0.774,74.727,14.88556004,9.413513774,14947.69385,High
Barbados,0.779,74.89,15.05956999,9.519167208,15448.4397,High
Barbados,0.784,75.068,15.23357995,9.546098475,16011.56998,High
Barbados,0.789,75.342,15.40758991,9.573029743,16660.5044,High
Barbados,0.792,75.447,15.694345,9.59996101,16508.26701,High
Barbados,0.794,75.678,15.98110008,9.626892278,15749.63089,High
Barbados,0.792,75.712,15.7196703,9.653823545,15623.61226,High
Barbados,0.79,75.917,15.68015003,9.662110089,14842.24481,High
Barbados,0.793,76.099,15.77245143,9.670396633,15166.06931,High
Barbados,0.793,76.275,15.86529616,9.678683176,14845.30143,High
Barbados,0.795,76.476,15.95868743,9.68696972,14792.04858,High
Barbados,0.798,76.65,16.05262844,9.695256264,15077.82008,High
Barbados,0.801,76.815,16.14712244,9.734617347,15416.23874,Very High
Barbados,0.803,76.936,16.24217267,9.77397843,15471.38989,Very High
Barbados,0.804,77.067,16.33778243,9.813339513,15219.56441,Very High
Barbados,0.806,77.257,16.43395498,9.852700596,15151.97401,Very High
Barbados,0.803,77.393,16.53069367,9.89206168,13607.0609,Very High
Barbados,0.803,77.571,16.53069367,9.89206168,13484.80353,Very High
Barbados,0.809,77.706,16.53069367,9.89206168,14810.23783,Very High
Belarus,0.674,68.797,12.00144958,9.956694897,5784.510234,Medium
Belarus,0.681,68.901,12.36343956,10.04010863,5976.669455,Medium
Belarus,0.687,68.652,12.48472023,10.12422118,6669.021893,Medium
Belarus,0.693,68.641,12.49038982,10.20903839,7260.979924,Medium
Belarus,0.698,68.375,12.7841938,10.29456617,7576.539267,Medium
Belarus,0.708,69.18,13.07799778,10.38081047,8026.399109,High
Belarus,0.713,68.864,13.37180176,10.4677773,8451.600971,High
Belarus,0.718,68.484,13.66560574,10.5554727,8943.528547,High
Belarus,0.728,68.939,13.95940971,10.64390279,9665.064997,High
Belarus,0.74,69.406,14.25321369,10.73307371,10827.63384,High
Belarus,0.749,69.416,14.54701767,10.82299168,11950.98438,High
Belarus,0.761,69.988,14.84082165,10.91366295,13174.19784,High
Belarus,0.772,70.762,15.13462563,11.00509383,14299.7935,High
Belarus,0.782,70.922,15.4284296,11.09729068,15749.94108,High
Belarus,0.784,71.094,15.51830006,11.19025993,15705.63009,High
Belarus,0.79,71.122,15.55224037,11.28559198,16988.21859,High
Belarus,0.798,71.516,15.69522953,11.38092403,18070.50266,High
Belarus,0.805,72.614,15.77573967,11.47625608,18187.99412,Very High
Belarus,0.806,72.989,15.57808018,11.57158813,18137.47165,Very High
Belarus,0.81,73.585,15.41368008,11.66692019,18535.92459,Very High
Belarus,0.809,73.987,15.26385021,11.76225224,17569.76024,Very High
Belarus,0.809,74.258,15.18873024,11.85758429,17048.62688,Very High
Belarus,0.811,74.452,15.00545025,11.95291634,17666.59397,Very High
Belarus,0.812,74.568,14.67171001,12.04824839,18287.08994,Very High
Belarus,0.81,74.216,14.40011024,12.14358044,18714.05989,Very High
Belarus,0.8,72.513,14.26484013,12.24122445,18404.59728,Very High
Belarus,0.801,72.438,14.19456005,12.24122445,19104.25276,Very High
Belarus,0.801,73.246,13.98153019,12.24122445,18425.01061,Very High
Belgium,0.814,76.055,14.09537029,9.406848637,35675.32938,Very High
Belgium,0.818,76.196,14.17916965,9.547434507,36326.46811,Very High
Belgium,0.835,76.355,15.44893503,9.688020377,36726.77183,Very High
Belgium,0.849,76.361,16.71870041,9.828606246,36585.91285,Very High
Belgium,0.857,76.714,17.01412964,9.969192116,37925.67505,Very High
Belgium,0.864,76.838,17.4025898,10.10977799,38656.26548,Very High
Belgium,0.87,77.183,17.6801796,10.19661043,39138.3287,Very High
Belgium,0.874,77.4,17.6545728,10.28344288,40566.36119,Very High
Belgium,0.876,77.474,17.62896601,10.37027533,41274.56139,Very High
Belgium,0.879,77.646,17.60335922,10.45710778,42589.24891,Very High
Belgium,0.884,77.766,17.77131081,10.54394023,44162.28162,Very High
Belgium,0.889,78.081,18.30985069,10.64110988,44180.86287,Very High
Belgium,0.891,78.167,18.48284912,10.73827952,44672.89821,Very High
Belgium,0.893,78.32,18.70292091,10.83544917,45027.55251,Very High
Belgium,0.899,78.96,18.48070908,10.93261881,46185.42662,Very High
Belgium,0.901,79.053,18.83530998,11.02978846,46929.14679,Very High
Belgium,0.904,79.388,19.05407906,11.05253029,47897.24971,Very High
Belgium,0.907,79.526,19.09911919,11.11720991,49272.08276,Very High
Belgium,0.909,79.577,19.13726044,11.18188953,49587.71989,Very High
Belgium,0.91,79.847,19.16604042,11.3167696,47948.74028,Very High
Belgium,0.913,80.033,19.21767998,11.41578007,48706.83111,Very High
Belgium,0.914,80.365,19.04887962,11.46986961,48229.78472,Very High
Belgium,0.915,80.261,19.16010094,11.49960995,49314.24158,Very High
Belgium,0.917,80.468,19.35095978,11.53950977,49379.38569,Very High
Belgium,0.922,81.081,19.70776939,11.64029026,49762.82526,Very High
Belgium,0.924,80.89,19.79195976,11.89404011,50155.16535,Very High
Belgium,0.927,81.266,19.65690994,11.98532009,50309.85768,Very High
Belgium,0.931,81.362,19.76102066,12.23692989,50904.68909,Very High
Belgium,0.933,81.479,19.56148911,12.30630493,51562.93104,Very High
Belgium,0.936,81.831,19.56838989,12.37567997,52490.46183,Very High
Belgium,0.93,80.788,19.27527046,12.52857789,49491.02071,Very High
Belgium,0.938,81.879,18.94573975,12.52857789,52299.39967,Very High
Belgium,0.942,82.293,18.94573975,12.52857789,53644.03854,Very High
Belize,0.609,70.744,10.14398371,5.451236009,6293.162351,Medium
Belize,0.616,70.248,10.30649433,5.618259907,6864.326151,Medium
Belize,0.624,69.979,10.47160844,5.790401357,7490.385265,Medium
Belize,0.63,69.988,10.63936773,5.962542806,7770.092443,Medium
Belize,0.634,70.316,10.8098146,6.134684256,7536.229596,Medium
Belize,0.636,69.887,10.98299209,6.306825706,7440.956292,Medium
Belize,0.639,69.806,11.15894396,6.478967156,7264.537028,Medium
Belize,0.641,69.212,11.33771464,6.651108606,7330.748737,Medium
Belize,0.642,68.599,11.5193493,6.823250055,7284.130573,Medium
Belize,0.65,68.773,11.70389382,6.995391505,7619.149621,Medium
Belize,0.657,68.564,11.89139481,7.167532955,8276.974953,Medium
Belize,0.661,68.357,12.08189964,7.339674405,8324.982719,Medium
Belize,0.67,68.752,12.46581984,7.511815854,8515.889069,Medium
Belize,0.679,68.909,12.84974003,7.683957304,8922.238122,Medium
Belize,0.685,69.227,13.1324501,7.856098754,8920.40806,Medium
Belize,0.682,69.376,12.57670975,8.028240204,8908.249266,Medium
Belize,0.697,70.093,13.05266953,8.519836235,9040.535984,Medium
Belize,0.704,70.655,12.95250988,9.011432266,8923.739757,High
Belize,0.709,71.151,12.83240032,9.503028297,8526.531726,High
Belize,0.715,71.819,12.49421024,9.994624329,8647.544249,High
Belize,0.72,72.272,12.39898968,10.48622036,8313.384667,High
Belize,0.719,72.651,12.49100971,10.17366238,8330.018662,High
Belize,0.722,73.245,12.94052029,9.861104393,8370.261821,High
Belize,0.721,73.666,12.82242966,9.54854641,8601.869481,High
Belize,0.716,73.311,12.81070995,9.235988426,8704.042901,High
Belize,0.714,73.187,12.87318993,8.923430443,9002.695623,High
Belize,0.72,73.399,13.53081989,8.908264351,8764.863803,High
Belize,0.716,73.562,13.24899006,8.893098259,8387.754898,High
Belize,0.715,73.703,13.30014038,8.877932167,8204.448934,High
Belize,0.718,73.931,13.31602001,8.862766075,8417.43203,High
Belize,0.705,72.854,13.16993046,8.847599983,7500.307225,High
Belize,0.698,70.47,12.86993027,8.847599983,8509.834544,Medium
Belize,0.7,70.962,12.42656994,8.847599983,9242.082259,High
Benin,0.35,53.292,4.814975057,1.458545852,2068.828449,Low
Benin,0.355,53.624,4.95554642,1.534742616,2099.865916,Low
Benin,0.36,54.089,5.10022171,1.61492002,2054.547255,Low
Benin,0.367,54.537,5.24912074,1.69928602,2118.743621,Low
Benin,0.372,54.91,5.402366821,1.78365202,2074.388033,Low
Benin,0.379,55.295,5.560086862,1.868018019,2157.891314,Low
Benin,0.385,55.558,5.72241148,1.952384019,2195.039706,Low
Benin,0.393,55.978,5.899514256,2.036750019,2268.62409,Low
Benin,0.398,56.218,6.076617031,2.121116018,2305.352143,Low
Benin,0.405,56.526,6.253719807,2.205482018,2360.272215,Low
Benin,0.412,56.578,6.516719818,2.289848018,2423.301401,Low
Benin,0.423,56.66,7.11894989,2.374214017,2475.681569,Low
Benin,0.431,56.606,7.580840111,2.458580017,2507.159202,Low
Benin,0.438,56.738,7.986030102,2.471358013,2515.399994,Low
Benin,0.444,56.826,8.376919746,2.484136009,2551.159187,Low
Benin,0.45,57.125,8.762456894,2.496914005,2522.060101,Low
Benin,0.456,57.456,9.147994041,2.509692001,2538.585697,Low
Benin,0.464,57.675,9.533531189,2.522469997,2610.204793,Low
Benin,0.47,57.869,9.919068336,2.535247993,2670.798814,Low
Benin,0.475,57.956,10.30460548,2.54802599,2647.648776,Low
Benin,0.481,58.363,10.69014263,2.560803986,2619.711256,Low
Benin,0.486,58.462,11.07567978,2.573581982,2630.204323,Low
Benin,0.494,58.716,11.59101009,2.586359978,2665.523826,Low
Benin,0.503,58.965,12.10634041,2.599137974,2776.709633,Low
Benin,0.506,59.125,12.12549973,2.61191597,2870.759776,Low
Benin,0.509,59.377,12.34691048,2.624693966,2826.695826,Low
Benin,0.508,59.539,12.16425037,2.637471962,2834.298373,Low
Benin,0.505,59.856,11.69883275,2.650249958,2901.44509,Low
Benin,0.506,60.14,11.23341513,2.841894984,3009.357927,Low
Benin,0.506,60.454,10.7679975,3.03354001,3124.691348,Low
Benin,0.501,60.088,10.30257988,3.137261725,3153.238346,Low
Benin,0.502,59.821,10.30257988,3.137261725,3304.543545,Low
Benin,0.504,59.954,10.30257988,3.137261725,3406.072937,Low
Bhutan,0.582,68.43,11.80224037,2.359933,7499.169622,Medium
Bhutan,0.591,68.881,12.20899963,2.288726499,7949.288281,Medium
Bhutan,0.597,69.326,12.54831028,2.217519999,8128.851491,Medium
Bhutan,0.604,69.707,12.46308994,2.585663986,8300.058461,Medium
Bhutan,0.615,70.049,12.54842396,2.953807974,8686.721414,Medium
Bhutan,0.625,70.343,12.63375797,3.321951962,9176.675949,Medium
Bhutan,0.635,70.602,12.71909199,3.690095949,9679.048504,Medium
Bhutan,0.644,70.847,12.804426,4.058239937,10032.63633,Medium
Bhutan,0.655,71.129,12.88976002,4.580629311,10225.3916,Medium
Bhutan,0.668,71.391,12.97683113,5.170262283,10730.47215,Medium
Bhutan,0.675,71.609,13.06449041,5.835794662,9896.599579,Medium
Bhutan,0.677,71.815,13.06449041,5.835794662,10240.74671,Medium
Bhutan,0.681,72.229,13.06449041,5.835794662,10624.87388,Medium
Bolivia (Plurinational State of),0.546,56.422,11.34760553,5.993671061,4210.133687,Low
Bolivia (Plurinational State of),0.556,57.097,11.66413465,6.101269806,4369.305938,Medium
Bolivia (Plurinational State of),0.563,57.629,11.98949299,6.210800171,4402.735354,Medium
Bolivia (Plurinational State of),0.573,58.418,12.32392686,6.322296831,4498.276839,Medium
Bolivia (Plurinational State of),0.582,58.989,12.66768939,6.433793492,4641.332516,Medium
Bolivia (Plurinational State of),0.592,59.534,13.23278436,6.545290152,4764.63554,Medium
Bolivia (Plurinational State of),0.603,60.084,13.79787932,6.656786813,4891.651522,Medium
Bolivia (Plurinational State of),0.615,60.752,14.36297429,6.768283473,5056.399808,Medium
Bolivia (Plurinational State of),0.626,61.332,14.92806925,6.879780134,5244.387245,Medium
Bolivia (Plurinational State of),0.625,61.871,14.50795112,6.991276794,5148.785817,Medium
Bolivia (Plurinational State of),0.625,62.346,14.08783298,7.102773454,5168.398742,Medium
Bolivia (Plurinational State of),0.625,62.843,13.66771484,7.214270115,5167.767416,Medium
Bolivia (Plurinational State of),0.622,63.306,13.24759671,7.152404118,5202.962169,Medium
Bolivia (Plurinational State of),0.619,63.635,12.82747857,7.09053812,5187.691855,Medium
Bolivia (Plurinational State of),0.626,64.004,13.38159478,7.028672123,5269.672724,Medium
Bolivia (Plurinational State of),0.634,64.386,13.93571099,6.966806126,5432.848949,Medium
Bolivia (Plurinational State of),0.637,64.779,13.92763485,6.904940128,5614.773971,Medium
Bolivia (Plurinational State of),0.644,65.027,14.26336461,7.052365065,5755.33879,Medium
Bolivia (Plurinational State of),0.651,65.446,14.31380527,7.199790001,6034.141102,Medium
Bolivia (Plurinational State of),0.657,65.88,14.28142146,7.481540203,6095.945494,Medium
Bolivia (Plurinational State of),0.661,66.162,14.24979437,7.712310155,6184.584537,Medium
Bolivia (Plurinational State of),0.667,66.534,14.21816728,7.943080107,6420.557585,Medium
Bolivia (Plurinational State of),0.673,66.705,14.38624711,8.17385006,6488.234119,Medium
Bolivia (Plurinational State of),0.681,67.021,14.57401404,8.425590197,6807.268054,Medium
Bolivia (Plurinational State of),0.683,67.163,14.04903974,8.677330335,7172.4188,Medium
Bolivia (Plurinational State of),0.688,67.318,13.97757206,8.929070473,7564.838353,Medium
Bolivia (Plurinational State of),0.7,67.628,14.49550866,9.162832737,7891.070557,High
Bolivia (Plurinational State of),0.707,67.701,14.900595,9.396595001,8001.017376,High
Bolivia (Plurinational State of),0.712,67.748,15.01584739,9.630357265,8259.27288,High
Bolivia (Plurinational State of),0.715,67.841,14.9469708,9.86411953,8353.240651,High
Bolivia (Plurinational State of),0.691,64.467,14.79598497,9.827750206,7592.079508,Medium
Bolivia (Plurinational State of),0.691,63.63,15.02243817,9.827750206,7842.712067,Medium
Bolivia (Plurinational State of),0.698,64.928,15.02243817,9.827750206,7987.842247,Medium
Bosnia and Herzegovina,0.656,74.496,11.2798642,6.119783684,7445.600593,Medium
Bosnia and Herzegovina,0.661,75.06,11.44111532,6.126404184,7521.305885,Medium
Bosnia and Herzegovina,0.663,74.612,11.6046716,6.133024683,7801.875608,Medium
Bosnia and Herzegovina,0.671,75.782,11.770566,6.139645183,8051.751771,Medium
Bosnia and Herzegovina,0.678,76.133,11.93883194,6.146265683,8550.370513,Medium
Bosnia and Herzegovina,0.679,75.42,12.10950332,6.152886182,8935.395199,Medium
Bosnia and Herzegovina,0.687,76.247,12.28261453,6.159506682,9417.138189,Medium
Bosnia and Herzegovina,0.702,76.161,12.45820045,6.825698913,10091.54081,High
Bosnia and Herzegovina,0.714,76.838,12.83283997,6.920869232,10888.69015,High
Bosnia and Herzegovina,0.716,76.976,12.91891003,7.016039551,10757.99383,High
Bosnia and Herzegovina,0.718,77.073,12.95133018,7.111209869,10809.66481,High
Bosnia and Herzegovina,0.723,77.007,13.18472958,7.238110065,11021.62027,High
Bosnia and Herzegovina,0.735,77.191,13.37152958,7.890076637,11132.69242,High
Bosnia and Herzegovina,0.745,76.33,13.61658955,8.542043209,11633.91842,High
Bosnia and Herzegovina,0.751,75.659,13.64599991,9.194009781,11864.1027,High
Bosnia and Herzegovina,0.757,76.182,13.62532043,9.291910172,12524.05824,High
Bosnia and Herzegovina,0.767,76.808,13.62438011,9.692919731,13021.26346,High
Bosnia and Herzegovina,0.77,76.935,13.62747002,9.752649784,13469.7218,High
Bosnia and Herzegovina,0.774,77.093,13.57777977,9.812379837,14185.63942,High
Bosnia and Herzegovina,0.78,77.241,13.44087029,10.17434978,14828.72897,High
Bosnia and Herzegovina,0.776,76.225,13.25508976,10.53631973,14505.45237,High
Bosnia and Herzegovina,0.776,75.3,13.2767601,10.53631973,15651.40053,High
Bosnia and Herzegovina,0.779,75.293,13.27705956,10.53631973,16571.41275,High
Botswana,0.587,60.533,10.59220615,5.52,8945.25068,Medium
Botswana,0.588,59.473,10.55210972,5.758,9616.017456,Medium
Botswana,0.585,58.348,10.51216507,5.996,9685.754105,Medium
Botswana,0.586,57.719,10.47222042,6.234,9867.230002,Medium
Botswana,0.576,56.154,10.34175014,6.472,9169.908136,Medium
Botswana,0.58,55.059,10.70094013,6.71,9857.028923,Medium
Botswana,0.58,54.357,10.88468329,6.89,9833.966032,Medium
Botswana,0.582,53.448,11.06842645,7.07,10593.58067,Medium
Botswana,0.581,52.523,11.25216961,7.25,10804.31476,Medium
Botswana,0.583,51.694,11.63829994,7.43,11018.7782,Medium
Botswana,0.581,51.011,11.74394989,7.61,10909.68254,Medium
Botswana,0.581,50.676,11.72593021,7.744,11010.19943,Medium
Botswana,0.579,50.632,11.53738022,7.878,10678.78811,Medium
Botswana,0.585,50.947,11.59051991,8.012,11267.13986,Medium
Botswana,0.591,51.617,11.60266972,8.146,11256.24942,Medium
Botswana,0.601,52.61,11.6691103,8.28,11696.33028,Medium
Botswana,0.615,53.918,11.83510971,8.398,12687.61584,Medium
Botswana,0.629,55.732,11.79946041,8.516,13360.26519,Medium
Botswana,0.637,57.121,11.72972965,8.634,13318.67583,Medium
Botswana,0.639,58.279,11.70634123,8.752,11578.69125,Medium
Botswana,0.652,60.013,11.68295281,8.87,12163.34347,Medium
Botswana,0.66,60.53,11.65956439,9.1,13102.02839,Medium
Botswana,0.664,60.8,11.63617596,9.33,13117.66171,Medium
Botswana,0.676,61.996,11.61278754,9.56,14048.25315,Medium
Botswana,0.683,62.608,11.58939912,9.79,14333.86058,Medium
Botswana,0.688,63.818,11.5660107,10.02,13229.50958,Medium
Botswana,0.697,65.464,11.54262227,10.1,13070.81484,Medium
Botswana,0.705,66.753,11.51923385,10.18,13397.86059,High
Botswana,0.7,65.422,11.49584543,10.26,13534.68646,High
Botswana,0.703,65.464,11.47245701,10.34,14328.00939,High
Botswana,0.701,65.647,11.44906858,10.42,13261.31862,High
Botswana,0.68,61.141,11.42568016,10.42,14101.88489,Medium
Botswana,0.708,65.913,11.42568016,10.42,14841.57836,High
Brazil,0.62,65.985,12.92652101,3.685384501,10130.85589,Medium
Brazil,0.624,66.31,12.97149303,3.831340323,10100.89968,Medium
Brazil,0.627,66.708,13.0166215,3.977296144,9914.314828,Medium
